level,year,population,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,0,0,0,0,0,0,0,0
High-income countries,2005,1109756320,245.094,0.221,14392.103,45.606,0.318,12.977,0.345,0.207,4652.716,4.195,16423.527,14.809,0.394,10654.062,763815.25,957668.938,387885.281,4750.626,94209.883,202302.156,264233.062,2082.328,62201.035,0,105.627,0.095,3066.867,2.765,14.154,13.602,149.821,0.135,1628.47,1.467,733.74,0.661,6220.409,5.609,0.091,101.389,69027.992,25.417,48.598,42.342,40.307,46.942,64.514,51.835,67.207,38.772,63.906,30.278,63.023,40.306,30.608,56.998,3.176,55.842,41.931,15095.23,15706.939,2031.425,14.115,0,0,0,0,0,0,0,0
High-income countries,2006,1118325687,250.39,0.224,14391.346,-0.757,-0.005,12.877,0.333,0.206,4661.957,4.171,16603.199,14.856,0.384,10904.452,778206.562,972010.25,392547.25,4859.186,97297.25,202257.5,270412.531,2185.935,61904.793,0,108.561,0.097,3087.37,2.763,14.031,13.489,-44.664,-0.04,1649.8,1.475,746.66,0.668,6179.462,5.529,0.093,103.608,69229.719,23.809,47.041,40.21,38.248,45.917,64.074,51.615,66.608,38.566,63.624,30.043,62.812,40.339,31.298,56.065,-0.88,54.947,41.014,15085.15,15691.78,2211.852,15.369,0,0,0,0,0,0,0,0
High-income countries,2007,1127897627,258.217,0.229,14503.344,111.998,0.778,12.867,0.325,0.206,4731.7,4.198,16598.602,14.726,0.372,11162.669,792709.938,986559.875,397278.938,4970.693,100494.797,202309.781,276513.375,2289.453,61926.609,0,111.507,0.099,3197.54,2.837,14.077,13.536,52.285,0.046,1640.65,1.455,746.76,0.662,6100.862,5.413,0.092,103.518,69846.875,22.863,46.032,40.479,37.035,44.871,63.618,51.406,65.981,38.343,63.356,29.854,62.588,40.32,30.635,56.155,1.178,54.068,39.929,15267.08,15877.29,2095.258,14.447,0,0,0,0,0,0,0,0
High-income countries,2008,1137726149,248.738,0.219,14207.813,-295.53,-2.038,12.496,0.315,0.203,4592.812,4.039,16330.593,14.363,0.362,11411.408,806917.75,1000996.75,401871.719,5080.02,103764.891,202544.375,282400.469,2389.239,60990.691,0,109.326,0.096,3270.101,2.876,13.689,13.151,234.606,0.206,1627.11,1.43,702.11,0.617,5887.05,5.178,0.088,99.785,69390.703,21.748,44.281,39.307,34.813,43.854,63.132,51.179,65.312,38.087,63.085,29.685,62.333,40.238,29.226,55.763,5.053,52.323,38.437,14962.71,15574.16,2122.78,14.941,0,0,0,0,0,0,0,0
High-income countries,2009,1146851619,212.968,0.186,13361.896,-845.917,-5.954,11.658,0.305,0.2,4140.663,3.613,15019.573,13.105,0.343,11624.375,820279.625,1014352.25,406012.406,5185.827,106944.555,202544.234,288037.938,2474.541,57844.422,0,105.808,0.092,3179.665,2.774,12.909,12.378,-0.147,0,1599.49,1.395,678.68,0.592,5637.491,4.919,0.074,85.303,66338.969,18.114,42.333,36.493,31.811,42.742,62.631,50.909,64.618,37.805,62.821,29.468,62.071,40.032,27.888,55.28,-0.003,51.264,35.022,14195.54,14805.14,1657.677,12.406,0,0,0,0,0,0,0,0
High-income countries,2010,1154843353,213.943,0.185,13919.588,557.692,4.174,12.061,0.306,0.2,4387.135,3.801,15704.312,13.607,0.346,11838.318,834199.25,1028731.875,410399.531,5289.202,110352.516,203009.969,293749.562,2570.081,59841.152,0,103.375,0.09,3407.96,2.953,13.29,12.76,465.731,0.404,1608.23,1.393,667.02,0.578,5711.634,4.949,0.083,95.539,69107.156,17.049,41.72,37.641,31.502,41.608,62.112,50.66,63.9,37.515,62.547,29.329,61.789,39.986,27.086,55.008,9.627,50.279,38.842,14735.35,15347.75,1784.724,12.822,0,0,0,0,0,0,0,0
High-income countries,2011,1162275154,216.58,0.186,13710.741,-208.847,-1.5,11.804,0.294,0.199,4290.957,3.694,15572.424,13.407,0.334,12054.898,847909.938,1042622.688,414690.5,5395.622,113779.695,203195.578,299321.531,2667.727,58960.355,0,106.42,0.092,3427.177,2.951,13.129,12.424,185.618,0.16,1667.01,1.434,725,0.624,5571.961,4.797,0.084,97.647,68528.156,16.045,39.756,35.21,29.117,40.451,61.552,50.365,63.12,37.291,62.243,29.147,61.488,39.804,28.74,53.828,3.739,48.928,35.531,14439.56,15259.24,1861.682,13.578,0,0,0,0,0,0,0,0
High-income countries,2012,1169663185,218.439,0.187,13646.848,-63.894,-0.466,11.675,0.288,0.199,4128.641,3.532,15334.47,13.119,0.324,12273.338,861556.812,1056426.875,418819.156,5515.766,117294.836,203357.391,304889.094,2764.641,58201.777,0,120.144,0.103,3515.136,3.007,12.945,12.244,161.802,0.138,1681.06,1.437,720.47,0.616,5567.575,4.763,0.083,96.913,68076.477,15.777,38.984,34.655,27.667,39.355,60.993,50.069,62.333,37.145,61.963,28.97,61.182,39.617,31.588,54.074,3.352,48.239,35.077,14321.9,15140.88,1687.622,12.366,0,0,0,0,0,0,0,0
High-income countries,2013,1176689524,220.505,0.188,13672.034,25.186,0.185,11.626,0.285,0.197,4187.219,3.561,15246.66,12.965,0.317,12493.844,875228.812,1070224.125,423006.375,5646.48,120847.672,203486.719,310372.312,2862.195,58571.738,0,130.715,0.111,3552.842,3.021,12.9,12.205,129.339,0.11,1645.75,1.399,681.55,0.579,5483.199,4.663,0.083,97.555,68920.75,15.27,38.71,34.539,27.869,38.289,60.449,49.78,61.579,37.058,61.707,28.798,60.862,39.356,33.73,54.304,2.795,47.161,33.168,14361.109,15179.25,1574.626,11.517,0,0,0,0,0,0,0,0
High-income countries,2014,1183328941,229.1,0.194,13541.289,-130.745,-0.956,11.451,0.276,0.196,4103.367,3.47,15127.515,12.792,0.309,12722.943,888770.125,1083870.25,427109.719,5782.261,124417.672,203595.688,315775.031,2962.523,57980.047,0,135.78,0.115,3569.996,3.019,12.72,12.029,108.967,0.092,1675.1,1.416,697.46,0.589,5402.72,4.569,0.085,100.328,68609.469,15.274,38.061,33.698,27.262,37.278,59.912,49.483,60.843,37.007,61.442,28.615,60.535,39.096,35.004,53.647,2.216,46.261,32.908,14233.86,15052.49,1586.226,11.714,0,0,0,0,0,0,0,0
High-income countries,2015,1189869736,227.695,0.191,13504.642,-36.647,-0.271,11.357,0.27,0.194,3841.281,3.23,14992.479,12.608,0.299,12950.638,902274.812,1097438.875,430951,5918.515,128065.781,203664.094,321328.719,3060.135,58013.02,0,136.255,0.115,3648.111,3.068,12.625,11.938,68.407,0.058,1677.96,1.41,694.6,0.584,5553.689,4.67,0.082,97.613,69027.938,15.764,37.979,33.139,26.113,36.404,59.399,49.183,60.13,36.971,61.192,28.409,60.222,38.833,35.526,53.743,1.27,46.554,32.24,14204.67,15022.061,1487.836,11.017,0,0,0,0,0,0,0,0
High-income countries,2016,1196437875,225.006,0.188,13287.066,-217.575,-1.611,11.113,0.261,0.19,3596.08,3.008,14757.013,12.342,0.29,13175.644,915561.812,1110875.375,434547.094,6042.547,131796.5,203817.953,326845.938,3154.144,57940.273,0,124.031,0.104,3730.724,3.12,12.462,12.009,153.851,0.129,1653.01,1.382,683.24,0.571,5517.217,4.614,0.079,94.009,69321.938,15.125,37.403,33.548,25.041,35.55,58.896,48.907,59.441,36.874,60.944,28.252,59.907,38.558,32.779,53.497,3.398,45.886,31.325,14367.67,14909.641,1469.946,11.063,0,0,0,0,0,0,0,0
High-income countries,2017,1202872536,222.976,0.185,13285.368,-1.699,-0.013,11.052,0.255,0.189,3551.982,2.955,14691.127,12.221,0.282,13398.619,928847.25,1124271.125,438099.094,6174.566,135557.406,203932.75,332370.219,3247.351,58031.086,0,132.02,0.11,3760.901,3.129,12.39,11.942,114.793,0.095,1692.06,1.407,708.65,0.589,5524.281,4.595,0.078,93.207,69804,14.787,36.805,33.134,24.485,34.738,58.395,48.631,58.761,36.8,60.679,28.099,59.582,38.282,33.679,52.637,2.65,45.123,30.833,14364.97,14904.01,1405.76,10.581,0,0,0,0,0,0,0,0
High-income countries,2018,1209044728,220.945,0.183,13344.73,59.362,0.447,11.044,0.25,0.187,3409.13,2.821,14839.364,12.281,0.278,13619.564,942191.938,1137725.375,441508.188,6322.537,139501.453,204046.25,337901.938,3338.235,58626.273,0,147.971,0.122,3944.056,3.264,12.376,11.932,113.511,0.094,1733.1,1.433,704.43,0.583,5531.744,4.578,0.075,90.884,70881.789,14.08,36.237,32.809,23.118,33.931,57.893,48.356,58.07,36.778,60.408,27.954,59.27,37.999,35.905,52.379,2.715,45.098,30.046,14425.74,14963.7,1494.635,11.2,0,0,0,0,0,0,0,0
High-income countries,2019,1214846354,221.575,0.183,13037.92,-306.81,-2.299,10.739,0,0.184,3022.031,2.489,14513.174,11.954,0,13841.139,955229.875,1150868.75,444530.219,6487.76,143519.594,204155.406,343422.375,3428.769,57758.719,0,165.223,0.136,4018.138,3.31,12.056,11.627,109.151,0.09,1757.85,1.447,695.96,0.573,5520.418,4.547,0.075,90.535,70167.969,13.699,35.159,31.564,20.522,33.147,57.387,48.064,57.356,36.799,60.156,27.795,58.962,37.713,37.614,52.542,2.395,44.715,29.525,14125.21,14646.39,1475.253,11.315,0,0,0,0,0,0,0,0
High-income countries,2020,1218093003,215.225,0.177,11938.873,-1099.047,-8.43,9.807,0,0.183,2587.593,2.126,13436.05,11.037,0,14056.364,967168.75,1162928.375,447117.812,6626.959,147474.5,204279.719,348378.156,3514.94,53675.652,0,139.199,0.114,3954.894,3.249,0,0,124.32,0.102,0,0,0,0,4955.791,4.071,0.071,86.171,65381.938,13.143,33.856,30.669,18.255,32.392,56.899,47.783,56.654,36.739,59.916,27.66,58.685,37.441,34.152,52.339,3.064,44.281,29.082,0,0,1497.176,12.54,0,0,0,0,0,0,0,0
High-income countries,2021,1219584303,219.145,0.18,12516.404,577.531,4.837,10.269,0,0.184,2807.979,2.304,0,0,0,14275.509,979685.125,1175563.75,449925.812,6766.321,151497.547,204402.578,353619.031,3600.956,55860.281,0,139.361,0.114,4023.043,3.301,0,0,122.854,0.101,0,0,0,0,5240.861,4.3,0.071,86.015,68126.32,13.102,33.715,30.771,18.745,31.676,56.403,47.5,55.948,36.665,59.631,27.529,58.403,37.184,33.458,50.784,3.119,44.275,29.045,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1750,40086242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1760,40725061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1770,41391552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1780,42088548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1790,42819000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1800,52136558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1801,52161911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-income countries,1802,52187916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
